Cluster,m/z_ion_center,DT_center,Retention Time (sec)_center,Peak Intensity,Amplitude_mz,Amplitude_dt,Amplitude_rt,Sigma_rt
247,244.17098438398295,16.255147288446157,16.876999999979997,219.0,219.0,219.0,219.0,0.0
248,229.14802250381348,16.83661302220022,18.989179301020553,2945.0,2945.0,2803.9704918200914,2945.0,2.5409999999999986
249,110.1045052545806,17.06389339915,16.87699999998,259.0,259.0,276.71214881218253,259.0,0.0
250,244.12753738732127,17.12360057872213,20.688499999999998,1797.0,1797.0,1797.0,1818.281835259858,8.279587619765167
251,244.16555331454592,17.197474666667,20.28569128961132,67.0,67.0,67.0,69.00171297505878,3.575945141406416
252,245.1713322686864,17.59329589317993,19.011439980438617,50.0,50.0,50.0,50.0,1.2704999999999984
253,244.16555331454592,17.734232560222026,16.876999999979997,336.0,336.0,275.02430214465414,336.0,0.0
254,213.1685657977292,17.8558466666665,16.87699999998,96.0,96.0,96.0,96.0,0.0
255,229.16380694373103,18.071725451136988,18.376503739147594,1620.0,1620.0,1593.3742014412298,1620.0,1.2704999999999984
256,229.19011550384295,18.20194736246734,16.87699999998,23.0,23.0,23.0,23.0,0.0
257,674.3613448596715,18.535082341125246,20.688499999999998,468.0,468.0,476.7978231210773,575.5281199582603,1.9754389936896086
258,183.1866329277932,19.081647291244085,19.054999999979994,49.0,49.0,49.00000003485754,49.0,0.8893499999999985
259,229.17433019373746,19.112092827024945,16.87699999998,117.0,117.0,98.66878962429718,117.0,0.0
260,652.393646627354,19.27230123092688,16.87699999998,231.0,231.0,231.0000000780775,231.0,0.0
261,229.22168779079541,19.391999992488206,18.401599999979997,15.0,15.0,14.950000006031907,15.0,1.2704999999999984
262,244.1492604024268,19.631500013886683,16.87699999998,24.0,24.0,24.00000002151214,24.0,0.0
263,229.2322123696711,19.870900282554402,16.87699999998,3.0,3.0,3.000000005619869,3.0,0.0
264,229.1848536853564,20.529250000000218,16.87699999998,165.0,165.0,188.56175249022553,165.0,0.0
265,110.06803747208693,20.22998226759221,16.87699999998,354.0,354.0,354.0000004685674,354.0,0.0
266,229.20590139343136,20.708792000921758,18.96958824217947,17.0,17.0,17.0,17.0,1.1434499999999979
267,229.15854539140227,20.628998992554813,17.98240677218282,531.0,531.0,529.7787009389159,531.0,1.2704999999999984
268,229.14276116855535,21.008708614306368,19.389766667548333,180.0,180.0,192.88221335805562,180.0,1.0799249999999994
269,229.14802250381354,21.42952559403067,17.504276173101072,239.0,239.0,238.9734785494144,239.0,1.0799249999999976
270,440.238426717836,21.30729956163476,16.87699999998,123.0,123.0,123.00000012421572,123.0,0.0
271,244.12753738732124,21.54669999919099,16.87699999998,546.0,546.0,546.0000004092032,546.0,0.0
272,213.1482678125514,21.6464733333335,16.87699999998,54.0,54.0,54.0,54.0,0.0
273,244.1383987740677,21.75718318069854,17.574733630142376,244.0,244.0,244.0,244.0,1.0799249999999976
274,244.16555331454595,21.90578860914762,16.876999999980004,141.0,141.0,141.00000033713232,141.0,0.0
275,169.15585401247606,22.025500000003802,16.87699999998,36.0,36.0,36.00000006847332,36.0,0.0
276,229.14276116855535,22.244993333333504,16.87699999998,132.0,132.0,132.0,132.0,0.0
277,110.07897717260728,22.32475,16.87699999998,386.0,386.0,410.7614775786154,386.0,0.0
278,110.07168397852439,22.82390145302134,20.693541695807333,10636.0,10636.0,10334.935240161967,14507.88229519155,1.5641001409605884
279,110.06803747208691,22.73221157754561,18.627449780983415,6037.0,6037.0,5810.932616230822,6523.6084802345595,1.735718828081037
280,229.15328393533696,23.11675707891754,16.87699999998,546.0,546.0,546.0,546.0,0.0
281,245.13323815238482,23.216984730408416,18.15559238653964,628.0,628.0,628.0,628.0,1.2704999999999984
282,244.16555331454595,23.68513449120682,18.120829197639576,1048.0,1048.0,1048.0,1048.0,1.2704999999999984
283,229.15328393533696,23.721350000000132,16.87699999998,603.0,603.0,671.7281831540698,603.0,0.0
284,169.14229286425046,23.960750666666502,16.87699999998,152.0,152.0,152.0,152.0,0.0
285,229.153283935337,25.058037046431636,17.116901746714408,6228.0,6228.0,5266.268879046835,6228.0,1.2704999999999984
286,245.13323815238485,24.62325884789514,18.861811151219168,2531.0,2531.0,2510.084521881916,2531.0,2.032799999999998
287,652.4025243651414,24.9183826666665,16.87699999998,292.0,292.0,292.0,292.0,0.0
288,229.18485368535636,25.03805,16.87699999998,143.0,143.0,157.34178133843866,143.0,0.0
289,229.1480225038135,25.458995154949868,19.27642367502975,1723.0,1723.0,1615.5424683172578,1723.0,1.2704999999999984
290,244.16555331454592,25.73640000009711,16.87699999998,279.0,279.0,279.0000004582294,279.0,0.0
291,652.4114021029523,25.901991627427815,18.446936699820792,1659.0,1659.0,1650.2578350097792,1659.0,1.9692749999999979
292,110.06803747208696,26.095171969348765,17.691567015135746,2037.0,2037.0,1156.5758447551202,2037.0,1.2704999999999984
293,229.15854539140227,26.619506222755337,20.514131165297638,3849.0,3849.0,3496.381152872069,4188.032037916415,2.6013290741833903
294,244.12753738732127,26.634149999999998,16.87699999998,559.0,559.0,574.0043812794593,559.0,0.0
295,229.1480225038135,27.603960233888188,20.594065252887315,3088.0,3088.0,3103.5524801646493,4177.1964277147235,1.5065735519472152
296,183.1442973602405,26.813700001046836,16.87699999998,243.0,243.0,243.00000014912868,243.0,0.0
297,244.18727802093798,26.933400000002674,16.87699999998,60.0,60.0,60.00000002827114,60.0,0.0
298,244.16012227239852,27.092937894307024,20.460110655700117,4470.0,4470.0,4832.19393090093,4678.453684421701,3.41743510217012
299,244.1546913237689,27.47237362069798,16.87699999998,312.0,312.0,311.56260787991886,312.0,0.0
300,245.1332381523848,27.41219999999934,16.87699999998,231.0,231.0,231.0000001821826,231.0,0.0
301,229.1480225038135,27.637511528717667,16.87699999998,475.0,475.0,475.0,475.0,0.0
302,229.15328393533696,27.937683493133157,20.763141410135184,12177.0,12177.0,12177.0,13053.341020216772,3.2009436595348406
303,229.15854539140227,27.750458642316392,18.888843283644213,1455.0,1455.0,1455.0,1455.0,1.1434499999999979
304,183.1442973602405,27.88347439746125,20.760989625286776,12073.0,12073.0,12288.543248680226,12368.152481704303,5.370437322993725
305,110.07168397852439,27.983550036577817,20.226281414897613,6011.0,6011.0,6064.732970873233,6009.946427421528,12.18520313539176
306,245.12779635856677,28.427673125366596,18.046544088871126,2303.0,2303.0,2379.1995556984875,2303.0,1.2704999999999984
307,314.1675997221428,28.924545887289426,19.234424040904518,6907.0,6907.0,7040.479711069006,6907.0,2.5409999999999986
308,314.1737603500394,28.912373419645114,19.31544305200778,4212.0,4212.0,4351.710364035896,4212.0,2.5409999999999986
309,245.11147140539043,29.880438585100453,20.720481345158944,8738.0,8738.0,24122.756720748806,8863.060573494924,6.7169390410474845
310,244.12753738732127,30.083540918589122,20.91318866290656,380297.0,380297.0,380636.2795515039,381488.6627445502,10.567676896940142
311,244.13296806705276,29.724074363770615,20.688499999999998,13657.0,13657.0,15857.353291595115,13817.451784648338,7.784104206393471
312,244.1329680670528,30.544054674071404,20.688499999999994,4700.0,4700.0,4700.0,4745.227452888403,9.180115799165959
313,674.3884228846699,35.41232346463999,23.056533803946653,99205.0,99205.0,181218.52978380243,99237.91197448499,0.9348699746430599
314,674.3793967947164,31.399370018863795,19.832610995078312,354745.0,354745.0,316614.9659330158,313515.1526544969,4.7260063869888
315,229.15328393533696,30.999568493095605,16.87699999998,1398.0,1398.0,1398.0,1398.0,0.0
316,244.16012227239855,31.26348925387335,16.87699999998,1858.0,1858.0,1858.0,1858.0,0.0
317,244.16555331454595,31.254052535798973,16.87699999998,1779.0,1779.0,1807.0636552558924,1779.0,0.0
318,229.1480225038135,31.470412340382783,17.01958543051663,4776.0,4776.0,4224.203914198196,4776.0,1.3975499999999972
319,344.1763852108771,31.822832320791434,20.728259181740388,29350.0,29350.0,28823.052930750953,29425.366003580584,11.538327033032093
320,344.1828333627464,31.820155059860454,20.603960810684026,42578.0,42578.0,42351.31692044967,42732.776220714164,10.383984131497547
321,229.15328393533696,32.36889405416513,19.642873207633727,4010.0,4010.0,4141.35420589817,3988.3414003749594,5.061529005501773
322,244.13839877406767,32.479685333333,20.688499999999998,1236.0,1236.0,1236.0,1261.7511512501023,6.2562376692831725
323,244.12753738732124,32.54975817722708,20.68878372439525,2118.0,2118.0,2176.52297828404,2168.721824383417,5.309710375102384
324,245.1223546580813,32.915332591033675,20.45999272531747,834.0,834.0,826.7521081884461,834.0,2.5409999999999986
325,527.2761623185685,33.09550851268988,20.60008757284153,3332.0,3332.0,3458.8166090701097,3354.1829654632975,8.46828727580145
326,594.3198011383824,33.59218257809773,20.66642579274395,12764.0,12764.0,12791.88018168292,12989.208113789668,5.637723265849218
327,594.3282745305596,34.415683385813864,20.705353511834733,27584.0,27584.0,66767.94941700458,27842.53319399154,7.275996975840019
328,838.451189220017,33.54381317566709,21.708444582929868,50515.0,50515.0,52846.867420798604,51285.10960290609,6.745166812998329
329,838.4411249187517,33.77906927664422,20.61566291298826,54440.0,54440.0,54433.01783873607,54531.43489472375,9.594029816402015
330,244.13296806705276,33.90297856895273,19.93753835533844,5111.0,5111.0,5195.473367837036,5107.443732860161,8.062224909653413
331,244.12210680111374,33.974180625665745,16.87699999998,807.0,807.0,807.0,807.0,0.0
332,245.13867997367768,34.046009086315934,16.876999999980004,992.0,992.0,1004.5906547061842,992.0,0.0
333,229.163806943731,33.884607332906526,20.711142524226826,505.0,505.0,505.0,505.0,2.2868999999999975
334,652.4114021029523,34.355620892756576,18.790188498091034,1708.0,1708.0,1968.3254246211436,1708.0,2.5409999999999986
335,244.1383987740677,34.33063468417042,16.87699999998,152.0,152.0,152.0,152.0,0.0
336,652.4025243651415,34.47635735004402,16.87699999998,236.0,236.0,601.5863901441261,236.0,0.0
337,244.1546913237689,34.67432829573189,16.87699999998,120.0,120.0,120.00000004289144,120.0,0.0
338,229.17433019373746,34.83429644166185,16.87699999998,290.0,290.0,290.0068461372023,290.0,0.0
339,229.15854539140227,35.7787385037773,20.53940383268401,6910.0,6910.0,6201.374800785019,7377.367957836076,3.0319598712435267
340,674.3884228846699,35.060362745216906,16.87699999998,204.0,204.0,204.0,204.0,0.0
341,674.3703708288175,35.0920566699194,19.814917743762702,1608.0,1608.0,1727.1914493379443,1615.5118151515214,4.111140433817594
342,244.12210680111374,35.17305000000011,20.6885,1363.0,1363.0,1486.362039611459,1544.4930569986805,2.540922906059859
343,674.4335540495292,35.29275,18.7947358559815,159.0,159.0,167.79652230452226,159.0,1.1434499999999979
344,244.14926040242676,35.372550000000004,18.620244212101213,172.0,172.0,173.91447535608293,172.0,1.1434499999999979
345,244.18727802093798,35.370056369437656,16.87699999998,137.0,137.0,137.0,137.0,0.0
346,440.2530122165929,35.355102118891054,21.316276445753346,680.0,680.0,702.0189698590979,680.0,2.5409999999999986
347,229.153283935337,35.388042120938536,20.219970898475292,4751.0,4751.0,7162.60476857723,4812.1716897016195,3.842270383135122
348,183.14900105171978,36.255219785878424,16.87699999998,386.0,386.0,386.0,386.0,0.0
349,244.1275373873213,36.351965141072554,19.505262082917465,5620.0,5620.0,5382.968109919191,5620.0,2.5409999999999986
350,827.4470028246359,36.50183562454129,20.725092727414875,749.0,749.0,749.0,812.7919381946637,3.0518302383207105
351,1025.5703020374028,36.774222393082745,19.49939164141004,28338.0,28311.308118834993,25085.36211762175,28970.206468644818,4.360131765997739
352,827.437004859392,36.629424,19.493689387284586,1175.0,1175.0,1175.0,1175.0,2.2868999999999975
353,827.4270068800812,36.789029333333,18.189649295827838,422.0,422.0,422.0,422.0,1.1434499999999979
354,828.4271000805888,36.806886782460076,20.665642445873946,1334.0,1334.0,1386.0284181606196,1334.0,2.223374999999999
355,244.16555331454592,36.98848458172929,16.87699999998,237.0,237.0,237.00000014957325,237.0,0.0
356,245.13867997367768,37.08149295286171,16.87699999998,91.0,91.0,91.0,91.0,0.0
357,674.3884228846698,37.207950000000004,16.87699999998,428.0,428.0,456.7999004408559,428.0,0.0
358,674.3703708288175,37.385002599439936,17.28521655743283,859.0,859.0,859.786434331287,859.0,1.0799249999999976
359,244.12210680111372,37.56970842602884,16.87699999998,834.0,834.0,906.934262933428,834.0,0.0
360,244.1329680670528,37.61262778282758,18.037328504641934,2341.0,2341.0,2530.158881034111,2341.0,2.223374999999999
361,229.1585453914023,37.72672138000155,21.356671252145276,1993.0,1993.0,2221.3368332653977,1996.1855204345834,10.657503136078061
362,229.153283935337,37.70479085965306,17.686017980155857,892.0,892.0,1068.5484700737138,892.0,2.1598499999999987
363,1079.6124862466204,38.00008452488388,16.87699999998,412.0,412.0,564.8167092818035,412.0,0.0
364,827.4270068800812,38.46568291206203,19.364102975433326,5186.0,5186.0,5158.108359949625,5186.0,2.5409999999999986
365,652.4025243651413,38.62011942279906,19.39970847033753,6668.0,6668.0,6229.683492201061,6668.0,2.5409999999999986
366,594.3198011383824,38.983602666667,18.07849516300102,313.0,313.0,313.0,313.0,1.1434499999999979
367,1100.5839318942622,39.623289090227594,18.542617261560704,173951.0,174277.90355880748,170079.27917761702,164877.92274159682,7.049624261830134
368,1124.640662308103,39.31582334435833,20.313959458306392,6609.0,6609.0,8147.364484972498,6271.6735986378535,5.435716118936006
369,244.12753738732124,40.45044800388468,20.312732360742913,5164.0,5164.0,5164.0,5236.511519943857,3.7845344656240836
370,652.4025243651414,40.95987641303515,21.673970286704773,6075.0,6075.0,5529.314669985816,6060.823733902369,33.247868372029494
371,652.4114021029523,40.85846433970065,22.756130368012446,1553.0,1553.0,2346.908547270182,1525.2497655400239,25.465612681840653
372,244.1329680670528,41.015900200485866,20.688499999999994,2655.0,2655.0,2757.4785971360925,2671.0842507311086,11.559727922682342
373,674.352319014578,41.2947512057037,20.63546308429087,1084.0,1084.0,1084.0,1153.211922445432,3.322118640326829
374,229.1585453914022,41.60826064674747,16.87699999998,1782.0,1782.0,1771.0093466230821,1782.0,0.0
375,244.187278020938,41.7766923870822,16.87699999998,39.0,39.0,39.00000006622403,39.0,0.0
376,169.1287322159294,41.89640000166092,18.249562316564486,1083.0,1083.0,1081.38938574467,1083.0,1.2704999999999984
377,244.1438295746045,42.255496369054384,16.87699999998,66.0,66.0,66.00000027473476,66.0,0.0
378,652.4114021029524,42.558538842488595,20.209632854443573,1438.0,1438.0,1433.9974888887195,1438.0,2.5409999999999986
379,652.4025243651414,43.788560115430606,18.143219639224903,5005.0,5005.0,4417.502666804585,5328.312709290384,-3.2564080235153536
380,213.1888647493556,42.73429333880479,16.87699999998,51.0,51.0,51.00000007417825,51.0,0.0
381,652.3936466273539,44.06041032386577,19.553614565842963,1231.0,1231.0,1349.8543326793474,1226.0576426742189,4.381038621881642
382,229.15328393533702,42.97370000036796,16.87699999998,594.0,594.0,594.0000008137905,594.0,0.0
383,594.3875897668262,43.12095816141859,16.87699999998,29.0,29.0,29.0,29.0,0.0
384,674.3703708288176,43.21309999986755,16.87699999998,297.0,297.0,297.00000038646186,297.0,0.0
385,604.3005808399547,43.332799998870634,16.87699999998,180.0,180.0,180.00000024257184,180.0,0.0
386,183.1442973602405,43.956409526458145,17.525393106175375,290.0,290.0,290.0,290.0,1.1434499999999979
387,183.14900105171978,44.051099999189056,16.87699999998,261.0,261.0,261.00000040434276,261.0,0.0
388,244.20900369378057,44.19995757135291,19.502747273312902,67.0,67.0,67.0,65.74444744391354,1.671504442944783
389,652.4202799615476,44.377934099092556,18.206221475827466,1122.0,1122.0,1086.128814964982,1112.58046798006,21.82558052837994
390,244.1329680670528,44.80678091728357,20.6885,2404.0,2404.0,2344.8304792213994,2479.5094532548037,4.608324618088734
391,652.4114021029523,44.9089506666665,16.87699999998,156.0,156.0,156.0,156.0,0.0
392,215.14206389021484,45.00870000107611,16.87699999998,204.0,204.0,204.00000023874568,204.0,0.0
393,674.3793967947164,45.248099997890826,16.87699999998,189.0,189.0,189.0000002238271,189.0,0.0
394,653.4060943513857,45.47685671255951,18.906879345696918,348.0,348.0,348.0,348.0,2.5409999999999986
395,244.1221068011137,46.25905483254862,20.68849999999999,4270.0,4270.0,3746.771149669637,4300.7533061508575,10.604918454495204
396,229.163806943731,46.004525488994005,16.87699999998,555.0,555.0,555.3619122597751,555.0,0.0
397,244.13839877406767,46.12988595185888,17.891467681483537,263.0,263.0,263.0,263.0,1.1434499999999979
398,244.1329680670528,46.38155616226676,20.435827360193496,3534.0,3534.0,3294.136248038845,3603.3558518663244,3.82685747828283
399,244.16012227239852,46.644713282784195,16.876999999980004,107.0,107.0,90.48867836199145,107.0,0.0
400,229.14802250381354,47.79302044098661,5.657044861638356,3987.0,3987.0,3987.0,7922.0990512729,9.458091113656494
401,229.15328393533696,46.7996307227977,18.80612165163404,4349.0,4349.0,3732.905612293372,4500.942477985152,2.3347714442377567
402,652.393646627354,47.28310000006074,19.418,705.0,705.0,704.8215197798414,705.0,15.919192311653969
403,229.15854539140227,47.761894236410456,16.87699999998,21.0,21.0,21.000000038248157,21.0,0.0
404,244.12753738732127,48.34135479776434,20.688499999999998,716.0,716.0,725.9674749408174,976.8113043019756,1.611942803803513
405,652.4557918792005,48.121008,19.417881740020732,69.0,69.0,69.0,69.00000005851275,50342.66034113214
406,652.4202799615476,49.09339153515186,18.393420942942715,2099.0,2099.0,2099.0,2101.00218685635,9.851925854693036
407,244.14926040242673,48.095704716867694,18.922195109009788,82.0,82.0,82.0,82.0,2.1598499999999987
408,244.13296806705276,48.42129310174802,19.31778038835563,2086.0,2086.0,2261.7612335596928,2086.000001187579,63924.2289246655
409,229.163806943731,48.81925000000015,16.87699999998,712.0,712.0,803.2038497971579,712.0,0.0
410,229.14802250381354,48.879133333333,16.87699999998,298.0,298.0,298.0,298.0,0.0
411,652.4291578201639,48.92940901344622,20.63767998563414,50.0,50.0,50.0,50.0,2.2868999999999975
412,674.4064751821358,49.31274934536414,16.830312647433676,151.0,151.0,154.19659517462617,151.00986714137218,4.083985042156541
413,244.1329680670528,50.136445499526765,18.339715844446907,813.0,813.0,822.6300613581514,813.0,1.2704999999999984
414,244.16012227239855,50.175926666666506,16.87699999998,274.0,274.0,274.0,274.0,0.0
415,244.12210680111372,50.30908605267091,19.597676585967463,2588.0,2588.0,2408.3493792896334,2588.0,2.5409999999999986
