Spectrum Number,MS Level,DT,Retention Time (sec),Min m/z,Base Peak m/z,Base Peak Intensity,CCS (Å^2),Cluster
285,1,1.676976,4.319999999999999,61.98390243027217,61.98663586246479,40.0,15.210276033291516,0
286,1,1.79676,4.319999999999999,61.98390243027217,61.98663586246479,40.0,16.254496009169337,1
287,1,1.916544,4.319999999999999,61.98390243027217,61.98663586246479,27.0,17.298715985047156,2
288,1,2.275896,4.319999999999999,141.01658740170942,141.02071032410186,51.0,18.564244820166596,107
289,1,2.39568,4.319999999999999,141.01658740170942,141.02071032410186,110.0,19.51303825244215,108
290,1,2.515464,4.319999999999999,116.97311908240987,141.02071032410186,110.0,20.807358981682725,7
291,1,2.635248,4.319999999999999,116.97311908240987,141.02071032410186,59.0,21.77217414823328,8
292,1,2.755032,4.319999999999999,116.97311908240987,116.97687410993895,35.0,22.736989314783834,9
293,1,3.234168,4.319999999999999,141.0330795326508,141.03720269612765,31.0,26.154338891504345,10
294,1,3.353952,4.319999999999999,141.0330795326508,141.03720269612765,31.0,27.10312313182644,11
295,1,3.713304,4.319999999999999,61.98390243027217,61.98663586246479,32.0,32.96201562321447,12
296,1,3.833088,4.319999999999999,61.98390243027217,61.98663586246479,32.0,34.00623559909229,13
297,1,3.952872,4.319999999999999,61.98390243027217,61.98663586246479,32.0,35.050455574970115,14
298,1,5.030928,4.319999999999999,59.01362418982685,59.01629132379705,45.0,44.79520367922397,15
299,1,5.150712,4.319999999999999,59.01362418982685,59.01629132379705,45.0,45.84757022775937,16
300,1,5.270496,4.319999999999999,59.01362418982685,59.01629132379705,45.0,46.89993677629477,17
301,1,5.510064,4.319999999999999,59.010957116127756,59.01362418982685,48.0,49.00502627828382,18
302,1,5.629848,4.319999999999999,59.010957116127756,59.01362418982685,90.0,50.0574004805513,18
303,1,5.749632,4.319999999999999,59.010957116127756,59.01362418982685,90.0,51.10977468281879,18
304,1,5.869416,4.319999999999999,59.010957116127756,59.01362418982685,42.0,52.16214888508627,18
305,1,5.9892,4.319999999999999,118.96038707509184,118.9641739212944,52.0,48.708216911787666,19
306,1,6.108984,4.319999999999999,118.96038707509184,118.97174773870992,87.0,49.671474081870166,19
307,1,6.228768,4.319999999999999,118.96038707509184,118.97174773870992,87.0,50.63473125195265,19
308,1,6.348552,4.319999999999999,118.96796077197024,118.97174773870992,45.0,51.59767544179568,109
309,1,6.827688,4.319999999999999,94.92153562969149,141.02895638957574,37.0,56.77327461230024,110
310,1,6.947472,4.319999999999999,94.92153562969149,94.92491824202392,56.0,57.75950113612406,110
311,1,7.067256,4.319999999999999,92.92626152497591,94.92491824202392,39.0,58.88923824213399,22
312,1,7.18704,4.319999999999999,92.92626152497591,94.92491824202392,22.0,59.8778740295458,22
313,1,7.306824,4.319999999999999,92.92626152497591,92.92960839653931,21.0,60.86650981695762,22
314,1,7.546392,4.319999999999999,141.0042189163885,141.00834169785594,38.0,60.31159412744553,111
315,1,7.666176,4.319999999999999,141.0042189163885,141.00834169785594,38.0,61.26039445469711,111
316,1,7.78596,4.319999999999999,116.96185424721806,141.00834169785594,38.0,63.25981477395857,112
317,1,7.905744,4.319999999999999,116.96185424721806,116.9656091510519,26.0,64.22463891562745,26
318,1,8.025528,4.319999999999999,116.96185424721806,116.9656091510519,26.0,65.18946305729634,26
319,1,8.38488,4.319999999999999,61.98663586246479,61.98936935492852,35.0,73.68608905679234,113
320,1,8.504664,4.319999999999999,59.01362418982685,61.98936935492852,35.0,75.31383358675076,114
321,1,8.624448,4.319999999999999,59.01362418982685,61.98936935492852,45.0,76.36620013528616,114
322,1,8.744232,4.319999999999999,59.01362418982685,59.01629132379705,29.0,77.41856668382158,114
323,1,9.223368,4.319999999999999,61.98390243027217,61.98663586246479,31.0,80.99613451359424,27
324,1,9.343152,4.319999999999999,61.98390243027217,61.98663586246479,68.0,82.04035448947205,27
325,1,9.462936,4.319999999999999,61.98390243027217,61.98663586246479,68.0,83.08457446534987,27
326,1,9.58272,4.319999999999999,59.010957116127756,61.98663586246479,37.0,84.78574915537824,28
327,1,9.702504,4.319999999999999,59.010957116127756,59.01629132379705,32.0,85.83812335764571,28
328,1,9.822288,4.319999999999999,59.010957116127756,72.99570677185443,36.0,86.8904975599132,28
329,1,9.942072,4.319999999999999,72.99274051235888,72.99570677185443,36.0,85.1889213993763,115
330,1,10.061856,4.319999999999999,72.99274051235888,118.97174773870992,24.0,86.20834027214332,115
331,1,10.18164,4.319999999999999,118.96796077197024,118.97174773870992,24.0,82.42171791252044,116
332,1,10.301424,4.319999999999999,118.96796077197024,118.97174773870992,24.0,83.3849692397306,116
333,1,10.78056,4.319999999999999,59.010957116127756,59.01362418982685,41.0,95.30949117805307,117
334,1,10.900344,4.319999999999999,59.010957116127756,59.01362418982685,41.0,96.36186538032055,117
335,1,11.020128,4.319999999999999,59.010957116127756,59.01362418982685,41.0,97.41423958258802,117
336,1,11.139912,4.319999999999999,118.9641739212944,118.96796077197024,33.0,90.12800186964314,118
337,1,11.259696,4.319999999999999,118.96038707509184,141.01246449970614,111.0,91.09153239541752,119
338,1,11.37948,4.319999999999999,118.96038707509184,141.01246449970614,111.0,92.0547895655,119
339,1,11.499264,4.319999999999999,116.9656091510519,141.01246449970614,111.0,93.16907425363999,120
340,1,11.619048,4.319999999999999,116.9656091510519,116.96936405803875,52.0,94.1338954034528,33
341,1,11.738832,4.319999999999999,116.9656091510519,116.96936405803875,52.0,95.09871655326563,33
342,1,12.098184,4.319999999999999,92.92626152497591,141.02895638957574,27.0,100.4119413134302,121
343,1,12.217968,4.319999999999999,92.92626152497591,141.02895638957574,27.0,101.40057710084203,121
344,1,12.337752,4.319999999999999,141.02483334664103,141.02895638957574,27.0,98.26241712392697,-1
345,1,12.697104,4.319999999999999,248.9610608010234,248.9665389796244,780.0,97.40965185225267,122
346,1,12.816888,4.319999999999999,248.95010467376844,248.97201716935407,4290.0,98.32394739569769,36
347,1,12.936672,4.319999999999999,72.98977431313443,248.97201716935407,8892.0,110.67501679687753,123
348,1,13.056456,4.319999999999999,72.98977431313443,248.97201716935407,10903.0,111.69444141340782,123
349,1,13.17624,4.319999999999999,61.98390243027217,248.97201716935407,7383.0,115.45539371756233,124
350,1,13.296024,4.319999999999999,61.98390243027217,248.97201716935407,2781.0,116.49961369344014,124
351,1,13.415808,4.319999999999999,61.98390243027217,141.01246449970614,84.0,117.54383366931798,124
352,1,13.535592,4.319999999999999,61.98390243027217,141.01246449970614,84.0,118.58805364519579,124
353,1,13.655376,4.319999999999999,61.98390243027217,116.96936405803875,42.0,119.63227362107361,124
354,1,13.77516,4.319999999999999,59.01629132379705,116.96936405803875,42.0,121.6170772634052,125
355,1,13.894944,4.319999999999999,59.01629132379705,59.018958518038374,21.0,122.66943615867173,125
356,1,14.014728,4.319999999999999,162.8848425146338,162.88927362562708,28.0,110.29832640410199,126
357,1,14.134512,4.319999999999999,116.97311908240987,162.88927362562708,63.0,114.39443013708654,127
358,1,14.254296,4.319999999999999,116.97311908240987,162.88927362562708,63.0,115.3592453036371,127
359,1,14.37408,4.319999999999999,116.97311908240987,116.97687410993895,42.0,116.32406047018765,127
360,1,14.493864,4.319999999999999,214.82485157784654,214.82994032350152,23.0,112.00997799396711,128
361,1,14.613648,4.319999999999999,61.98390243027217,61.98936935492852,58.0,127.98603342809618,42
362,1,14.733432,4.319999999999999,61.98390243027217,61.98936935492852,115.0,129.030253403974,42
363,1,14.853216,4.319999999999999,61.98390243027217,61.98936935492852,172.0,130.0744733798518,42
364,1,14.973,4.319999999999999,61.98390243027217,61.98936935492852,114.0,131.11869335572965,42
365,1,15.092784,4.319999999999999,61.98390243027217,337.89403890919175,60.0,132.16291333160746,42
366,1,15.212568,4.319999999999999,61.98390243027217,337.9004208640436,111.0,133.20713330748526,42
367,1,15.332352,4.319999999999999,154.94172144346558,337.9004208640436,150.0,121.07106759094555,129
368,1,15.452136,4.319999999999999,154.94172144346558,337.9004208640436,101.0,122.01277003332223,129
369,1,15.57192,4.319999999999999,154.94172144346558,154.9460431399831,52.0,122.95447247569894,129
370,1,16.051056,4.319999999999999,234.86311571359,238.87063761001627,53.0,123.37653368468558,46
371,1,16.17084,4.319999999999999,234.85779496313168,240.87094611800308,246.0,124.29353033737856,47
372,1,16.290624,4.319999999999999,234.85779496313168,240.87094611800308,518.0,125.21037809381143,47
373,1,16.410408,4.319999999999999,234.85779496313168,240.87094611800308,658.0,126.12722585024427,47
374,1,16.530192,4.319999999999999,234.85779496313168,240.87094611800308,459.0,127.04407360667712,47
375,1,16.649976,4.319999999999999,188.93962150117991,240.87094611800308,187.0,129.6069860278952,-1
376,1,16.76976,4.319999999999999,188.93007699418965,188.94439384535886,51.0,130.53605358771594,130
377,1,16.889544,4.319999999999999,188.93007699418965,188.94439384535886,67.0,131.46469852534273,130
378,1,17.009328,4.319999999999999,188.93007699418965,188.93962150117991,64.0,132.39334346296948,130
379,1,17.129112,4.319999999999999,61.98390243027217,222.91434764350007,70.0,149.91465292153043,49
380,1,17.248896,4.319999999999999,61.98390243027217,222.91434764350007,48.0,150.95887289740824,49
381,1,17.608248,4.319999999999999,59.010957116127756,59.01362418982685,43.0,155.2948207072996,50
382,1,17.728032,4.319999999999999,59.010957116127756,59.01362418982685,97.0,156.34719490956707,50
383,1,17.847816,4.319999999999999,59.010957116127756,59.01362418982685,184.0,157.39956911183458,50
384,1,17.9676,4.319999999999999,59.010957116127756,59.01362418982685,231.0,158.45194331410207,50
385,1,18.087384,4.319999999999999,59.010957116127756,59.01362418982685,260.0,159.50431751636953,50
386,1,18.207168,4.319999999999999,59.010957116127756,217.00323203205394,297.0,160.556691718637,50
387,1,18.326952,4.319999999999999,59.010957116127756,217.00323203205394,409.0,161.6090659209045,50
388,1,18.446736,4.319999999999999,59.010957116127756,217.00323203205394,372.0,162.66144012317199,50
389,1,18.56652,4.319999999999999,59.010957116127756,141.01658740170942,419.0,163.71381432543947,50
390,1,18.686304,4.319999999999999,59.010957116127756,141.01658740170942,506.0,164.76618852770696,50
391,1,18.806088,4.319999999999999,59.010957116127756,141.01658740170942,613.0,165.81856272997442,50
392,1,18.925872,4.319999999999999,59.00829010269978,141.01658740170942,749.0,166.87215062860324,51
393,1,19.045656,4.319999999999999,59.00829010269978,141.01658740170942,871.0,167.92453248506604,51
394,1,19.16544,4.319999999999999,59.00829010269978,141.01658740170942,947.0,168.9769143415288,51
395,1,19.285224,4.319999999999999,59.010957116127756,141.01658740170942,950.0,170.02805953904436,52
396,1,19.405008,4.319999999999999,59.010957116127756,141.01658740170942,928.0,171.08043374131182,52
397,1,19.524792,4.319999999999999,59.010957116127756,141.01658740170942,960.0,172.13280794357934,52
398,1,19.644576,4.319999999999999,59.010957116127756,141.01658740170942,1073.0,173.18518214584682,52
399,1,19.76436,4.319999999999999,59.010957116127756,141.01658740170942,1202.0,174.23755634811428,52
400,1,19.884144,4.319999999999999,59.010957116127756,141.01658740170942,1269.0,175.28993055038177,52
401,1,20.003928,4.319999999999999,59.010957116127756,141.01658740170942,1306.0,176.34230475264926,52
402,1,20.123712,4.319999999999999,59.010957116127756,141.01658740170942,1324.0,177.39467895491674,52
403,1,20.243496,4.319999999999999,59.010957116127756,141.01658740170942,1378.0,178.44705315718423,52
404,1,20.36328,4.319999999999999,59.01362418982685,141.01658740170942,1377.0,179.49812189175606,53
405,1,20.483064,4.319999999999999,59.010957116127756,141.01658740170942,1372.0,180.55180156171917,52
406,1,20.602848,4.319999999999999,59.00829010269978,141.01658740170942,1331.0,181.60549661908212,54
407,1,20.722632,4.319999999999999,59.00829010269978,141.01658740170942,1353.0,182.6578784755449,54
408,1,20.842416,4.319999999999999,59.010957116127756,141.01658740170942,1348.0,183.70892416852163,52
409,1,20.9622,4.319999999999999,59.010957116127756,141.01658740170942,1297.0,184.76129837078912,52
410,1,21.081984,4.319999999999999,59.010957116127756,141.01658740170942,1215.0,185.81367257305658,52
411,1,21.201768,4.319999999999999,59.010957116127756,141.01658740170942,1215.0,186.8660467753241,52
412,1,21.321552,4.319999999999999,59.010957116127756,141.01658740170942,1257.0,187.91842097759158,52
413,1,21.441336,4.319999999999999,59.010957116127756,141.01658740170942,1237.0,188.97079517985904,52
414,1,21.56112,4.319999999999999,59.010957116127756,141.01658740170942,1124.0,190.02316938212653,52
415,1,21.680904,4.319999999999999,59.010957116127756,141.01658740170942,1035.0,191.07554358439404,52
416,1,21.800688,4.319999999999999,59.010957116127756,141.01658740170942,1009.0,192.1279177866615,52
417,1,21.920472,4.319999999999999,59.010957116127756,141.01658740170942,1038.0,193.18029198892899,52
418,1,22.040256,4.319999999999999,59.010957116127756,141.01658740170942,1032.0,194.23266619119647,52
419,1,22.16004,4.319999999999999,59.010957116127756,141.01658740170942,944.0,195.28504039346393,52
420,1,22.279824,4.319999999999999,61.98663586246479,141.01658740170942,854.0,194.8147750871969,56
421,1,22.399608,4.319999999999999,59.010957116127756,141.01658740170942,797.0,197.38978879799893,52
422,1,22.519392,4.319999999999999,59.010957116127756,141.01658740170942,814.0,198.4421630002664,52
423,1,22.639176,4.319999999999999,59.010957116127756,141.01658740170942,743.0,199.49453720253388,52
424,1,22.75896,4.319999999999999,59.010957116127756,141.01658740170942,653.0,200.54691140480136,52
425,1,22.878744,4.319999999999999,59.010957116127756,141.01246449970614,610.0,201.59928560706885,52
426,1,22.998528,4.319999999999999,59.010957116127756,141.01658740170942,513.0,202.65165980933634,52
427,1,23.118312,4.319999999999999,92.92291471368364,141.01658740170942,533.0,191.3672318491181,57
428,1,23.238096,4.319999999999999,59.010957116127756,141.01658740170942,581.0,204.75640821387128,52
429,1,23.35788,4.319999999999999,59.010957116127756,141.01658740170942,584.0,205.8087824161388,52
430,1,23.477664,4.319999999999999,59.010957116127756,141.01658740170942,562.0,206.86115661840626,52
431,1,23.597448,4.319999999999999,61.98390243027217,141.01658740170942,551.0,206.30253161893276,58
432,1,23.717232,4.319999999999999,59.01362418982685,141.01658740170942,579.0,208.96438525074745,131
433,1,23.837016,4.319999999999999,59.01362418982685,141.01658740170942,535.0,210.01675179928284,131
434,1,23.9568,4.319999999999999,59.01362418982685,141.01658740170942,419.0,211.0691183478183,131
435,1,24.076584,4.319999999999999,61.98390243027217,141.02071032410186,290.0,210.47941152244405,58
436,1,24.196368,4.319999999999999,61.98663586246479,116.97311908240987,289.0,211.52218005690784,60
437,1,24.316152,4.319999999999999,61.98663586246479,116.97311908240987,397.0,212.5663928675148,60
438,1,24.435936,4.319999999999999,59.010957116127756,141.01658740170942,462.0,215.28015023654615,61
439,1,24.55572,4.319999999999999,59.010957116127756,141.01658740170942,463.0,216.3325244388136,61
440,1,24.675504,4.319999999999999,59.010957116127756,141.01658740170942,415.0,217.3848986410811,61
441,1,24.795288,4.319999999999999,59.010957116127756,141.01658740170942,370.0,218.43727284334858,61
442,1,24.915072,4.319999999999999,59.010957116127756,141.01658740170942,239.0,219.48964704561604,61
443,1,25.034856,4.319999999999999,61.98390243027217,141.01658740170942,112.0,218.83317132946664,132
444,1,25.15464,4.319999999999999,61.98663586246479,116.97311908240987,57.0,219.87588254176333,63
445,1,25.274424,4.319999999999999,61.98663586246479,116.97311908240987,152.0,220.92009535237028,63
446,1,25.394208,4.319999999999999,61.98663586246479,116.97311908240987,146.0,221.9643081629772,63
447,1,25.513992,4.319999999999999,61.98390243027217,61.98936935492852,156.0,223.0100512329779,64
448,1,25.633776,4.319999999999999,61.98390243027217,61.98936935492852,187.0,224.05427120885574,64
449,1,25.75356,4.319999999999999,61.98390243027217,61.98936935492852,207.0,225.09849118473355,64
450,1,25.873344,4.319999999999999,61.98390243027217,141.01658740170942,259.0,226.14271116061136,64
451,1,25.993128,4.319999999999999,61.98390243027217,141.01658740170942,267.0,227.18693113648916,64
452,1,26.112912,4.319999999999999,61.98390243027217,141.01658740170942,217.0,228.23115111236703,64
453,1,26.232696,4.319999999999999,61.98390243027217,141.01658740170942,198.0,229.27537108824484,64
454,1,26.35248,4.319999999999999,61.98390243027217,141.01658740170942,183.0,230.31959106412265,64
455,1,26.472264,4.319999999999999,59.010957116127756,141.01246449970614,217.0,233.17051167509334,66
456,1,26.592048,4.319999999999999,59.010957116127756,141.01246449970614,133.0,234.2228858773608,66
457,1,26.711832,4.319999999999999,59.010957116127756,116.96936405803875,168.0,235.2752600796283,66
458,1,26.831616,4.319999999999999,61.98390243027217,61.98663586246479,103.0,234.49647096763394,64
