Cluster,m/z_ion_center,DT_center,Peak Intensity,Amplitude_mz,Amplitude_dt
14531,844.81974,40.468273370108655,5239,5239.0,5500.934478793543
14532,844.8298300000001,40.47654399591962,4729,4729.0,4844.105311871825
14533,844.83992,40.48536874753198,4369,4369.0,4474.811498254241
14534,844.85001,40.468696326237094,3753,3753.0,3880.565416472161
14535,844.8601,40.47073289293625,3595,3595.0,3768.699875635165
14536,844.8701999999998,40.477537936012425,3437,3437.0,3546.731507112951
14537,844.88029,40.461702914575596,3210,3210.0,3301.5983657249985
14538,844.8903800000002,40.45528113310152,2948,2948.0,3040.1955429692475
14539,844.9004700000002,40.46268315383432,2690,2690.0,2841.967861386087
14540,844.9307499999999,40.45915301859166,2599,2599.0,2701.773675636634
14541,844.9812100000001,40.47347642771839,1787,1787.0,1952.9165870635184
14542,845.0316699999998,40.49197932204357,1589,1589.0,1660.7930186037938
14543,845.2436299999999,40.49893531637446,1088,1088.0,1169.0325434827053
14544,845.44552,40.484519964235766,1230,1230.0,1273.1079978861994
14545,845.4556199999998,40.442337230259824,1650,1650.0,1745.4861875603551
14546,845.46571,40.4509659570527,1913,1913.0,2001.09729842641
14547,845.47581,40.43737485720366,2152,2152.0,2254.488770452827
14548,845.4858999999999,40.46848249226421,2451,2451.0,2546.176778642701
14549,845.496,40.45204177439492,2740,2740.0,2831.0834648540726
14550,845.50609,40.46573039534508,2792,2792.0,2856.2089707412315
14551,845.51619,40.47975151754435,3041,3041.0,3162.494640265814
14552,845.52628,40.46372841347435,3628,3628.0,3714.4934449560637
14553,845.7686000000001,40.475231725119166,6871,6871.0,6864.643692700905
14554,845.7786899999999,40.461100226516336,6245,6245.0,6259.275472776202
14555,845.78879,40.46367891905598,5197,5197.0,5349.951750130817
14556,845.79889,40.48319812302046,4623,4623.0,4714.76769603133
14557,845.80899,40.48034021713834,4217,4217.0,4319.611293039028
14558,845.81908,40.47465013945313,4010,4010.0,4068.9160485446405
14559,845.8291799999998,40.4687498273025,3602,3602.0,3780.4143960965694
14560,845.83928,40.47201537956706,3228,3228.0,3354.105548318935
14561,845.84938,40.466476905718764,2957,2957.0,3074.8987934267207
14562,845.85947,40.45978806892222,2890,2890.0,2968.2425541879497
14563,845.86957,40.46210285403603,2793,2793.0,2897.9926587642317
14564,845.8796700000001,40.48026841579492,2707,2707.0,2854.6951162663017
14565,845.8897700000001,40.478117861569835,2851,2851.0,2977.781592424468
14566,845.92006,40.45610896309245,2363,2363.0,2461.317578178115
14567,845.9604500000002,40.49667845876169,1814,1814.0,1859.7319160654095
14568,846.16243,40.45999523446091,1059,1059.0,1096.9083184846102
14569,846.5361499999999,40.52033447168335,3788,3788.0,3895.5366094141255
14570,846.70789,40.67363693744455,20620,20620.0,19111.481905145873
14571,846.7179899999999,40.617484541587984,16584,16584.0,16026.68690970483
14572,846.7280899999997,40.59193709213809,12880,12880.0,12739.77729033743
14573,846.7381900000001,40.577434849689205,10820,10820.0,10960.247872751668
14574,846.7483000000001,40.57820238665125,8618,8618.0,8843.23731921301
14575,846.7584,40.57667632501634,6905,6905.0,7111.477244304581
14576,847.53651,40.61221124998843,3069,3069.0,3220.8890508812237
14577,847.6780200000002,40.75207966944924,20815,20815.0,19079.478042428753
14578,847.68813,40.74456606235605,13821,13821.0,12634.82520669548
14579,847.69824,40.70583338668356,9865,9865.0,9170.039267437745
14580,848.6689400000001,40.80825809056455,6154,6154.0,5617.807971319827
14581,849.5592400000002,40.74754928214809,9499,9499.0,9540.858746797305
14582,849.6401999999999,40.830798931355496,13593,13593.0,13575.562837660194
14583,849.65032,40.8592897172457,8259,8259.0,8166.956341960162
14584,850.57151,40.808884894325175,9582,9582.0,9839.796044093331
14585,850.59176,40.83341121990534,26152,26152.0,26247.971915732436
14586,850.6018899999998,40.842724469992696,22512,22512.0,22670.15493500189
14587,850.61201,40.85307936639877,16299,16299.0,16511.945377645483
14588,852.58772,40.74264762075508,6510,6510.0,6653.558601468033
14589,852.5978600000001,40.73853707985125,10996,10996.0,11262.555228732248
14590,852.608,40.75363191084045,10745,10745.0,11078.12384278859
14591,854.60632,40.762347755561265,15200,15200.0,15665.586055972246
14592,854.61647,40.770357013529306,20726,20726.0,21223.42994706188
14593,854.62662,40.779753031739624,17942,17942.0,18443.698280323973
14594,857.6031,40.823931396320575,4173,4173.0,4354.314134457014
14595,858.6913700000001,41.468493447677595,9986,9986.0,10346.93142548325
14596,859.6785199999999,41.49494297578173,4989,4989.0,5160.971103565218
14597,870.59514,41.040356095529454,125900,125900.0,127751.17502470978
14598,870.60539,41.04980719545974,248454,248454.0,253987.64790012475
14599,870.6156300000001,41.05395597692573,290494,290494.0,296111.597377291
14600,870.6258699999998,41.05601855763489,258064,258064.0,260994.84280566982
14601,871.6198600000001,41.06166530925376,151904,151904.0,153027.47324489875
14602,871.6506199999999,41.12882539309703,67739,67739.0,64160.3090041349
14603,871.6608700000002,41.481404780888845,50973,50973.0,54963.31310472847
14604,877.50315,40.394463503863996,343,343.0,336.60666784390503
14605,885.53327,40.29806382379087,227,227.0,242.8940836472942
14606,885.5539400000001,40.309010629016875,215,215.0,227.32783140301234
14607,1200.99882,40.07,22,22.0,22.0
14608,61.9839,40.19,31,31.0,31.0
14609,146.96135000000004,40.24999374397877,23,23.0,23.000000034841246
14610,146.96556,40.25,0,0.0,0.0
14611,375.9973,40.25000000064546,64,64.0,64.00000007139134
14612,376.00404,40.24999374397877,23,23.0,23.000000034841246
14613,770.5401999999999,40.28680191078677,193,193.0,201.16265050355332
14614,771.5814100000001,40.46925210794496,163,163.0,149.80188478021975
14615,772.5847100000001,40.55541773215068,289,289.0,233.71574363625055
14616,810.69914,40.41125,22,22.0,22.0
14617,811.66821,40.377996176107956,129,129.0,125.8709342057548
14618,811.6781,40.39393222514215,270,270.0,244.81464988793024
14619,811.68799,40.42827412710131,134,134.0,139.4829957409682
14620,827.61159,40.5245961639619,1044,1044.0,1081.8153758379049
14621,829.64042,40.6559523257396,1338,1338.0,1358.6011042369414
14622,831.67173,40.914309930000556,7547,7547.0,7799.998166659141
14623,832.6732899999998,40.89774315244698,3236,3236.0,3462.3436415602882
14624,833.6554,40.850109972122766,1213,1213.0,1107.8686459772653
14625,835.5511099999999,40.41136857464313,754,754.0,727.7905868643469
14626,836.555,40.34018070948497,212,212.0,217.63972308577823
14627,836.60521,40.40187950636413,265,265.0,265.71636466870626
14628,840.6067899999999,40.40382406194685,152,152.0,162.75691127512138
14629,840.6168600000001,40.27651162790698,44,44.0,44.0
14630,842.62124,40.56294443463082,233,233.0,235.80820221877244
14631,844.4464,40.56825093032398,345,345.0,316.77718939352246
14632,844.45649,40.51513866196299,1142,1142.0,1204.9779297577084
14633,844.91056,40.45027455855265,2518,2518.0,2668.2856480437576
14634,844.9206600000001,40.463774011613786,2553,2553.0,2624.4903593035765
14635,844.9408399999999,40.47855340847626,2276,2276.0,2326.4159950083736
14636,844.9509300000001,40.461717926237085,2075,2075.0,2200.461115835148
14637,844.96102,40.45206271452461,1943,1943.0,2062.1184827069774
14638,844.9711200000002,40.43904904652973,1778,1778.0,1830.7075691830826
14639,844.9913,40.458100110085134,1719,1719.0,1790.61222303973
14640,845.00139,40.47741044705015,1740,1740.0,1751.303393935758
14641,845.01149,40.48308781169487,1910,1910.0,1959.229461674822
14642,845.0215799999999,40.486765184170956,1755,1755.0,1781.68959298924
14643,845.0417599999998,40.45863376506723,1647,1647.0,1661.5918632326166
14644,845.05186,40.48087370026183,1503,1503.0,1570.0049897912095
14645,845.06195,40.461434796702655,1385,1385.0,1448.0616556299176
14646,845.07204,40.46914341072454,1146,1146.0,1185.3654977885692
14647,845.08214,40.454054180951296,1323,1323.0,1367.136686939524
14648,845.09223,40.47421844682796,1529,1529.0,1582.1362554751286
14649,845.1023199999998,40.46482983193521,1613,1613.0,1651.0027214310294
14650,845.1124099999997,40.4715905283474,1206,1206.0,1297.5023662068904
14651,845.12251,40.46993198133549,1310,1310.0,1385.7663984824494
14652,845.1325999999999,40.45872735970955,1476,1476.0,1555.6904266709137
14653,845.1426899999999,40.45611294840018,961,961.0,1001.0314724270679
14654,845.1527899999999,40.47208463694051,1231,1231.0,1319.608823235395
14655,845.16288,40.4944134275219,1446,1446.0,1448.3750455294733
14656,845.17297,40.47089257790003,1457,1457.0,1522.214407472091
14657,845.18307,40.469831718941265,1393,1393.0,1438.4280041422783
14658,845.1931599999999,40.48396334398244,1251,1251.0,1274.016644786926
14659,845.2032600000001,40.46266756575065,1060,1060.0,1130.5977608726766
14660,845.2133499999999,40.460468255088706,1221,1221.0,1323.5831559954945
14661,845.2234400000001,40.456691740913065,1132,1132.0,1233.9010693155517
14662,845.23354,40.48881599649402,797,797.0,839.8682667147042
14663,845.2537200000002,40.47699414476304,1360,1360.0,1370.553725364988
14664,845.2638200000001,40.44527415424123,1017,1017.0,1089.9903228301487
14665,845.27391,40.43182755986697,792,792.0,841.552217193269
14666,845.2840100000001,40.4376003817328,832,832.0,877.812897731298
14667,845.2941000000001,40.45925857726312,1088,1088.0,1114.240437292996
14668,845.3041999999999,40.445841648901585,934,934.0,982.4319225039671
14669,845.3142899999998,40.46232536520236,920,920.0,992.2261579203763
14670,845.3243799999999,40.45692743145286,996,996.0,1050.823962672623
14671,845.33448,40.47536888571044,589,589.0,614.8302307359352
14672,845.3445700000001,40.48315821851043,909,909.0,946.4710053397636
14673,845.35467,40.48398131949585,743,743.0,810.3973009245616
14674,845.36476,40.45084671758686,1030,1030.0,1078.2661673344528
14675,845.37486,40.472860648077365,846,846.0,888.5259668251496
14676,845.3950499999999,40.4528222535215,840,840.0,871.3543356748252
14677,845.4152400000002,40.51446686563779,712,712.0,769.8683264595848
14678,845.43543,40.467445216618344,1086,1086.0,1193.8527578336057
14679,845.8998599999999,40.48580419047628,2710,2710.0,2699.4609738396152
14680,845.90996,40.47087657232544,2545,2545.0,2609.581148446005
14681,845.9301600000001,40.46423052875175,2477,2477.0,2541.835695001531
14682,845.9402599999999,40.45375916782309,2039,2039.0,2129.4042815231282
14683,845.9503500000001,40.46109120802117,2011,2011.0,2081.087244086105
14684,845.97055,40.47914325361386,1781,1781.0,1902.6820092577082
14685,845.98065,40.463775270036905,1939,1939.0,2010.1413022607549
14686,845.9907500000002,40.47808132743374,1743,1743.0,1773.1120056458744
14687,846.00085,40.46185038883228,1782,1782.0,1825.9118946511148
14688,846.01094,40.47087894129339,1751,1751.0,1794.2277448948605
14689,846.0210400000001,40.475344983830425,1735,1735.0,1821.0563389085094
14690,846.03114,40.467005572714264,1903,1903.0,1974.4597869892232
14691,846.04124,40.44765152091021,1755,1755.0,1873.4779186637766
14692,846.0513399999999,40.43850048029007,1628,1628.0,1675.913132745701
14693,846.0614399999998,40.442800056089304,1628,1628.0,1735.9028048501975
14694,846.07154,40.452129681353114,1469,1469.0,1529.703771652227
14695,846.08164,40.43932032053958,1462,1462.0,1561.1174528611032
14696,846.0917300000001,40.44716187567277,1263,1263.0,1364.7515399480344
14697,846.10183,40.431751324562214,1161,1161.0,1236.773604155564
14698,846.11193,40.45315312697381,1137,1137.0,1214.224024027732
14699,846.12203,40.46544226772395,998,998.0,1056.0658934852738
14700,846.1321299999998,40.48239225932241,1297,1297.0,1324.6628317546927
14701,846.14223,40.44331858100979,1222,1222.0,1297.1216394278154
14702,846.1523300000001,40.445510435468016,922,922.0,1009.1630778626125
14703,846.1725299999999,40.46513322695347,938,938.0,1009.3054114218672
14704,846.1826300000001,40.45876035880544,906,906.0,979.5885654027447
14705,846.19273,40.47544777341755,947,947.0,968.4382208004453
14706,846.20283,40.434392142986866,852,852.0,885.2571927136078
14707,846.21293,40.47224030644114,961,961.0,1026.2495306054266
14708,846.22303,40.47644931769408,913,913.0,931.9186954654123
14709,846.24323,40.49455445719104,831,831.0,851.8196330706909
14710,846.2735300000002,40.427919325406386,437,437.0,464.10247792835975
14711,846.2836300000001,40.41778976713523,530,530.0,564.7094843705037
14712,846.32403,40.46944273271931,710,710.0,744.6678716377018
14713,846.34423,40.506141975818764,470,470.0,534.9362380304942
14714,846.35433,40.49805970668456,505,505.0,520.4495682841207
14715,846.4048300000001,40.4497674409953,499,499.0,560.8428255338837
14716,846.41493,40.45799251113049,463,463.0,496.4883079172126
14717,846.44524,40.47837192613687,627,627.0,601.222618218144
14718,846.45534,40.47936611579779,547,547.0,571.486732735561
14719,846.46544,40.49140038546065,993,993.0,1065.4331756065822
14720,846.47554,40.52501415962518,1255,1255.0,1290.1417125139135
14721,846.48564,40.51639210661667,1399,1399.0,1460.8569031149082
14722,846.4957399999998,40.534644314450894,1700,1700.0,1817.2747446876808
14723,846.50584,40.526619917439184,1952,1952.0,2063.3650027912704
14724,846.5159499999999,40.49886131581468,2052,2052.0,2121.526649514826
14725,846.5260499999999,40.52848587014265,2742,2742.0,2940.201890445873
14726,846.7685,40.57202112406132,5309,5309.0,5474.134741072016
14727,846.77861,40.576088457445074,4381,4381.0,4510.8270801675235
14728,846.78871,40.55156114673336,3740,3740.0,3896.670293837477
14729,846.7988100000001,40.553361474292934,3145,3145.0,3291.4859409468977
14730,846.80892,40.544801212512034,2883,2883.0,2983.3710782203007
14731,846.81902,40.53953162059376,2590,2590.0,2748.937704741291
14732,846.8291199999999,40.55593192385858,2266,2266.0,2422.3760799226625
14733,846.83923,40.53451480933794,2185,2185.0,2317.920734778615
14734,846.84933,40.5121381244948,2169,2169.0,2201.9790085911577
14735,846.85943,40.52446391500577,1826,1826.0,1877.9535354583247
14736,846.8695399999999,40.520406011546015,1496,1496.0,1618.892808508335
14737,846.8796400000001,40.52335501776872,1840,1840.0,1898.5317341290756
14738,846.9200599999999,40.53976067499441,1242,1242.0,1288.557066365719
14739,847.06152,40.51532526553091,584,584.0,620.5852775415224
14740,847.5264,40.595907879620405,1586,1586.0,1629.6928380060115
14741,847.7083499999999,40.651384664868914,7063,7063.0,6750.7663451297985
14742,847.71846,40.62801288199454,5438,5438.0,5494.029715562071
14743,847.7285700000001,40.61422551278618,4324,4324.0,4405.65104009346
14744,847.7386700000001,40.59943921798598,3714,3714.0,3737.433534460427
14745,847.74878,40.60913606306091,3272,3272.0,3266.2991144977004
14746,848.67906,40.79028463874679,3517,3517.0,3179.135770998547
14747,849.5491200000001,40.75882546019104,1886,1886.0,1928.1942550977058
14748,849.66044,40.84566726720726,4957,4957.0,4918.8218411678845
14749,850.62214,40.8483650346637,11019,11019.0,11027.632337231638
14750,850.63227,40.84401203443982,6502,6502.0,6383.62232051414
14751,851.5742499999999,40.8156554244166,2275,2275.0,2207.0620054940728
14752,851.5843800000001,40.817112974479805,4815,4815.0,4916.829999152607
14753,851.59451,40.831125501599594,6199,6199.0,6386.454611350802
14754,851.6046500000001,40.86403145871278,5404,5404.0,5408.759774514372
14755,852.6181299999998,40.7637658036205,8034,8034.0,8288.940639430753
14756,853.61194,40.811586628003695,5780,5780.0,5899.666585482962
14757,854.5961699999999,40.761597720108966,6633,6633.0,6809.220060805926
14758,854.63677,40.775508687926454,12567,12567.0,12890.929970186244
14759,855.6114299999999,40.769994496234965,8109,8109.0,8338.672933534273
14760,855.62159,40.76137377720909,9930,9930.0,10016.21358368309
14761,855.63174,40.7979100419266,8224,8224.0,8389.220329176012
14762,856.5764899999999,40.753561673028784,1665,1665.0,1710.1973366123634
14763,856.58665,40.73704434637923,3786,3786.0,3830.3231113121246
14764,856.5968200000001,40.714994097819776,5122,5122.0,5263.0076110870195
14765,856.60698,40.741111430540336,5591,5591.0,5830.318185758552
14766,856.6171399999998,40.783864458186066,6396,6396.0,6735.969407978914
14767,856.6273,40.835840293497256,7246,7246.0,7447.387476852439
14768,857.7047799999999,41.46338349239185,7870,7870.0,8246.058391061764
14769,859.6174399999999,40.926661276514935,1587,1587.0,1580.869643657867
14770,860.66624,41.541394475677656,955,955.0,983.3067327489268
14771,870.63612,41.061363179699434,200181,200181.0,201856.809528864
14772,870.64636,41.09581707440015,144727,144727.0,143198.86492018966
14773,871.5993599999999,41.05429046833968,68705,68705.0,69827.33148588234
14774,871.6096099999999,41.06007209943005,131546,131546.0,133226.16299569738
14775,871.63011,41.064529872798246,129564,129564.0,129957.9055318532
14776,871.6403599999999,41.07344947810272,97152,97152.0,96422.21635239919
14777,871.6711199999999,41.71733421128564,97253,97253.0,93190.30996452636
14778,872.61442,41.11331843306852,44481,44481.0,44739.92824736895
14779,872.6657,41.650035914611166,27735,27735.0,27328.835637267588
14780,877.51343,40.24450390656821,315,315.0,300.3888858981382
14781,877.52371,40.395543515593154,194,194.0,201.3469399664832
14782,878.51134,40.29976169932061,62,62.0,66.9728335770611
14783,885.56427,40.4005491613488,68,68.0,66.13098984683617
14784,886.47371,40.19,21,21.0,21.0
14785,886.48405,40.19,21,21.0,21.0
14786,886.54607,40.35669012201424,59,59.0,53.17647419495185
14787,428.95299000000006,40.309999999999995,28,28.0,28.0
14788,428.96737,40.31000000000008,65,65.0,66.07591247975536
14789,725.49792,40.31,34,34.0,34.0
14790,726.4988899999998,40.3781915239792,92,92.0,92.14294044981955
14791,726.50825,40.312448979591835,51,51.0,51.0
14792,726.5175999999999,40.31,25,25.0,25.0
14793,770.59803,40.49545454545454,46,46.0,46.0
14794,772.56541,40.54555842187739,389,389.0,406.1991829752302
14795,817.68341,40.550029167321384,1134,1134.0,1166.8413432649334
14796,824.61787,40.404736842105265,49,49.0,49.0
14797,827.6215800000001,40.526313559897616,174,174.0,186.2332361379976
14798,829.57042,40.30076923076923,30,30.0,30.0
14799,831.6817400000002,40.921980191852974,3593,3593.0,3799.1156512246816
14800,833.66543,40.96180680916879,822,822.0,798.6865207732176
14801,835.5410699999999,40.309999999999995,47,47.0,47.0
14802,837.5795900000002,40.46118212054775,50,50.0,50.58802580053288
14803,840.5665299999998,40.31,21,21.0,21.0
14804,840.57659,40.31,21,21.0,21.0
14805,843.6092,41.053195430811165,797,797.0,811.3518502206053
14806,843.61929,41.07466056096223,4900,4900.0,4913.637508033698
14807,843.62937,41.09701815398809,24628,24628.0,25207.04750750655
14808,843.6394600000001,41.11725306404989,65089,65089.0,66423.89189804815
14809,843.64954,41.125074236587196,92356,92356.0,93480.23441843192
14810,843.65962,41.1261260385834,82457,82457.0,83158.49184051328
14811,843.6697100000001,41.12632292201005,61186,61186.0,61547.72541868494
14812,843.67979,41.12770401277856,38835,38835.0,39341.35789302295
14813,844.4363100000002,40.31489795918367,53,53.0,53.0
14814,845.3849499999999,40.47165950010292,920,920.0,909.6370982606912
14815,845.4051400000001,40.468284532565946,715,715.0,758.127493167749
14816,845.42533,40.447229226939804,1091,1091.0,1167.7300827640659
14817,846.2331299999998,40.460524183745555,864,864.0,931.4016241838428
14818,846.2533300000001,40.45533199027292,884,884.0,895.2006191592774
14819,846.2634300000001,40.441071906377964,768,768.0,822.8421075390165
14820,846.29373,40.445512431698305,501,501.0,465.9354501480508
14821,846.30383,40.471839037189106,654,654.0,672.1883631748639
14822,846.31393,40.498690666489146,734,734.0,755.3577225004072
14823,846.3341299999998,40.52069138619268,493,493.0,537.3431506928317
14824,846.3644300000001,40.487812752528306,453,453.0,475.718615002916
14825,846.37453,40.47241371082905,743,743.0,735.9279842888777
14826,846.38463,40.41927075632341,550,550.0,570.7353944107555
14827,846.3947300000001,40.461417811617466,574,574.0,617.0392139735909
14828,846.42503,40.427053897863225,517,517.0,507.1589414144356
14829,846.43514,40.49605134310183,532,532.0,586.2491199004089
14830,846.88974,40.53617766352666,1672,1672.0,1745.258060673452
14831,846.8998500000001,40.49579869574214,1710,1710.0,1756.2076939295807
14832,846.9099500000001,40.500939230406864,1367,1367.0,1333.3288658417703
14833,846.93016,40.57343833474181,908,908.0,958.1307245889969
14834,846.94026,40.551231599007664,846,846.0,914.0378289790734
14835,846.95037,40.55535288507331,938,938.0,1024.6018378681767
14836,846.96047,40.55309777422436,964,964.0,1026.1514855666994
14837,846.97058,40.571700335990755,1003,1003.0,1080.5933187518713
14838,846.9806799999999,40.53796951819953,1041,1041.0,1110.0759455858977
14839,846.99079,40.53393252969682,964,964.0,999.1509208071053
14840,847.00089,40.54363060281674,949,949.0,998.8483156500328
14841,847.01099,40.54168574457873,748,748.0,828.3366962316999
14842,847.0211,40.55208894160634,767,767.0,796.7178779869407
14843,847.0312,40.57479816908596,779,779.0,841.5321989387971
14844,847.0413099999998,40.52937411061144,658,658.0,667.6625540329011
14845,847.05141,40.50640070751907,750,750.0,753.9733033647516
14846,847.07162,40.52009406672124,680,680.0,644.9923432330426
14847,847.08173,40.494464368586506,393,393.0,385.44246784391476
14848,847.09183,40.53669814839573,313,313.0,337.508149316398
14849,847.12215,40.52389120039321,388,388.0,304.9579390608241
14850,847.13225,40.56410091470348,310,310.0,320.4991426298652
14851,847.15246,40.535175295794645,602,602.0,645.5017621967793
14852,847.18278,40.49786031249762,345,345.0,334.6507105988764
14853,847.2535200000001,40.48084131431617,224,224.0,217.9343873680852
14854,847.3242600000001,40.51551041474875,132,132.0,120.22125428447919
14855,847.3950100000001,40.45389113169916,94,94.0,88.42590849183294
14856,847.42533,40.602779346991596,164,164.0,168.27629123460702
14857,847.44554,40.62727858736752,282,282.0,295.2664875616842
14858,847.45565,40.512074213661116,279,279.0,260.13739140032385
14859,847.47586,40.615674041029735,424,424.0,483.11034108671225
14860,847.48597,40.55647326773643,610,610.0,619.7911793345871
14861,847.5162899999999,40.60072988099815,803,803.0,850.6878961668497
14862,847.75889,40.593206489385864,2491,2491.0,2631.998853984791
14863,847.769,40.6051101399958,1928,1928.0,1983.9091489671423
14864,847.77911,40.61888384563232,1295,1295.0,1380.854498401258
14865,847.78922,40.59769651619682,1358,1358.0,1409.0495243915211
14866,847.7993299999999,40.58040588411166,1055,1055.0,1126.6762056351495
14867,847.80944,40.592928585148854,828,828.0,889.1872859752107
14868,847.8195500000002,40.59765855880542,802,802.0,799.9201771368595
14869,847.87009,40.5449440123591,255,255.0,233.0660895475894
14870,847.92064,40.58119710840071,362,362.0,361.4580905908114
14871,847.95097,40.58330706934997,501,501.0,543.2761984815012
14872,848.68917,40.72629401387905,1919,1919.0,1752.5278989184649
14873,848.6992800000003,40.628252065101776,1216,1216.0,1270.6497650360293
14874,848.7094000000001,40.62735834433536,1059,1059.0,1115.8388351642539
14875,849.67056,40.82075973497734,2978,2978.0,2996.3648245391414
14876,850.5613799999999,40.79365181913137,2445,2445.0,2531.530619264083
14877,850.6423899999999,40.86868436754014,3628,3628.0,3626.7695665238225
14878,850.65252,40.87107830605503,1970,1970.0,1994.1569205244127
14879,851.61478,40.86899337823954,3564,3564.0,3617.555019118675
14880,851.6249100000001,40.855226254892465,1970,1970.0,2058.3902718903055
14881,852.57758,40.698473970110726,1460,1460.0,1452.4217834882036
14882,852.6282700000002,40.767702678760855,4520,4520.0,4733.856867045642
14883,852.6384099999999,40.75897056295615,1956,1956.0,2106.212379396168
14884,853.5916500000001,40.85129462132791,4110,4110.0,4201.111981320756
14885,853.60179,40.81492788608275,6285,6285.0,6449.982180317817
14886,853.62208,40.81343375149365,3829,3829.0,3951.2071086845845
14887,854.5860199999998,40.80399651247151,1531,1531.0,1554.5889597997805
14888,854.6469199999999,40.78157240401099,7313,7313.0,7555.031439677098
14889,854.65707,40.77659900621529,3682,3682.0,3841.1284164807653
14890,855.60128,40.77697852743748,3903,3903.0,3961.6715628873326
14891,855.6418999999999,40.88707666791992,5202,5202.0,5372.558224757841
14892,855.6520599999999,41.00759674485398,3209,3209.0,3426.1801221763867
14893,856.6374599999999,40.899491201517044,6260,6260.0,6372.346039500196
14894,856.6476200000002,40.94144379181859,4583,4583.0,4684.273008740992
14895,857.5827700000001,40.90715940847795,3039,3039.0,3137.7507383597626
14896,857.5929300000001,40.860014001615184,4223,4223.0,4370.205368115644
14897,858.5998000000001,40.87581445226887,4030,4030.0,4104.650736373972
14898,866.5738200000001,40.56843953220009,206,206.0,218.5653654439139
14899,867.58595,40.309999999999995,48,48.0,48.0
14900,868.5884300000001,40.878001867074495,10362,10362.0,10721.53223092724
14901,868.59867,40.878751053520894,12925,12925.0,13170.36280206851
14902,870.5848999999997,41.031283572276756,34012,34012.0,33474.45030252685
14903,870.6566099999999,41.21787315651287,103440,103440.0,101400.78257176456
14904,870.6668499999998,41.361671407678806,81353,81353.0,85833.84344553802
14905,870.6771,41.4200686778352,65816,65816.0,68857.39162446983
14906,871.5891100000002,41.04355144340545,19343,19343.0,19510.713540488385
14907,871.6813700000002,41.7620489111648,113847,113847.0,111257.82898415282
14908,871.69162,41.77128488104142,94669,94669.0,92845.00328860641
14909,872.60416,41.09822563273166,23813,23813.0,24210.560077587204
14910,872.62468,41.14274169011411,52664,52664.0,52180.90720344264
14911,872.6349300000003,41.17819091797968,44994,44994.0,44115.028225057
14912,872.64519,41.21631510012976,32946,32946.0,32025.945752410862
14913,872.6554500000002,41.353829429812514,22749,22749.0,22191.506995789714
14914,873.58902,41.260634600866865,64920,64920.0,66378.20654017388
14915,877.49286,40.29800358115725,147,147.0,167.3664536676234
14916,877.5957100000002,41.0285286964699,2692,2692.0,2752.514865347316
14917,885.5229400000001,40.31,45,45.0,49.49788771679502
14918,121.94008,40.43,29,29.0,29.0
14919,248.97201999999996,40.489999996266775,16203,16203.0,16203.000012490204
14920,248.97750000000002,40.48999875701645,1559,1559.0,1559.0000010131364
14921,248.98297,40.49000002333826,1926,1926.0,1926.000000564662
14922,248.98844999999997,40.48999675183049,161,161.0,161.00000009920404
14923,301.94658,40.43,39,39.0,41.661193120819746
14924,772.5943600000002,40.57499635277043,219,219.0,232.2728193442314
14925,773.57902,40.478677393037884,39,39.0,39.14207088354537
14926,817.6933399999999,40.43272727272727,23,23.0,23.0
14927,829.65042,40.763464894351074,393,393.0,392.041381305212
14928,835.6314000000001,41.151401226519,138,138.0,107.2628931493407
14929,836.61525,40.54136487821651,70,70.0,78.03728296126316
14930,842.63132,40.43,22,22.0,22.0
14931,843.68988,41.12501058469243,21699,21699.0,22111.982631551244
14932,847.10194,40.53149639257664,341,341.0,353.0976488224298
14933,847.11204,40.53906071277968,349,349.0,386.1165502807662
14934,847.1423600000002,40.56630209470945,373,373.0,408.7390725394424
14935,847.1625700000001,40.53206719595441,346,346.0,339.91779050777615
14936,847.17267,40.57652002157778,426,426.0,441.2228342435671
14937,847.19288,40.46465039865908,250,250.0,256.0114626582904
14938,847.20299,40.52525719185409,169,169.0,179.5797230609631
14939,847.2131000000002,40.62940429807533,264,264.0,272.4666104459689
14940,847.2232,40.5636548107456,210,210.0,202.6994797059502
14941,847.23331,40.48833333333333,25,25.0,25.0
14942,847.24341,40.60596701367481,91,91.0,91.00622742733236
14943,847.2636299999999,40.49021409441061,126,126.0,125.92671171844069
14944,847.2737300000001,40.5044754241234,169,169.0,170.8429811982744
14945,847.2838400000002,40.465706242928604,147,147.0,149.6873285422229
14946,847.2939399999999,40.55257289554682,115,115.0,111.78562935145675
14947,847.3040500000001,40.47959503178645,156,156.0,157.1617847990005
14948,847.31416,40.512545208345536,88,88.0,86.09496951908949
14949,847.34448,40.511029154750716,167,167.0,174.87767901399184
14950,847.3545800000002,40.49057623242593,51,51.0,54.75888095743488
14951,847.3849,40.59798390196673,160,160.0,159.4327771305473
14952,847.41522,40.58691864254739,93,93.0,91.63375371673705
14953,847.4354399999999,40.63302896488616,302,302.0,311.8806349890699
14954,847.46576,40.6219647394653,568,568.0,622.067557924477
14955,847.82966,40.63042271994405,623,623.0,674.7865068152786
14956,847.8397700000002,40.62887275823626,683,683.0,713.2868727457932
14957,847.84987,40.574855157936035,643,643.0,640.9711706408497
14958,847.85998,40.55417331771518,342,342.0,347.5581014636804
14959,847.8802,40.59040819927025,421,421.0,408.24412564179545
14960,847.89031,40.568192023396705,302,302.0,312.3687470458453
14961,847.9004199999999,40.583971888822,491,491.0,515.4998954385276
