Data file,W:\Sampler Research\Paired Analysis\Demultiplexed\Tune Mix Folder 2\87 2046 - Mitra.d.DeMP.d
Frame range,168,785
Frame time range,3.037,14.058,minutes
Drift units,Drift Time (ms)
Mass units,Mass-To-Charge (m/z)
Mass,Drift,Abundance
352.59286,26.52,1240
354.59706,26.52,80
362.61384,26.52,1788
364.61804,26.52,1232
366.62223,26.52,30809
368.62643,26.52,25661
370.63063,26.52,3982
372.63482,26.52,132
374.63902,26.52,53
376.64321,26.52,2031
378.64741,26.52,1305
380.65160,26.52,1426
382.65580,26.52,609
384.66000,26.52,3982
386.66419,26.52,1140
388.66839,26.52,2980
390.67258,26.52,2571
392.67678,26.52,1706
394.68097,26.52,700
396.68517,26.52,2059
398.68937,26.52,3678
400.69356,26.52,845
402.69776,26.52,1012
406.70615,26.52,948
408.71035,26.52,18337
410.71454,26.52,6195
412.71874,26.52,4230
414.72293,26.52,1002
416.72713,26.52,353
418.73132,26.52,2044
420.73552,26.52,161
422.73972,26.52,743
424.74391,26.52,303
426.74811,26.52,361
428.75230,26.52,27
430.75650,26.52,1209
432.76069,26.52,350
434.76489,26.52,97
446.79006,26.52,367
448.79426,26.52,15414
450.79846,26.52,299
452.80265,26.52,91
454.80685,26.52,270
456.81104,26.52,230
458.81524,26.52,58
464.82783,26.52,172
470.84041,26.52,626
472.84461,26.52,121
484.86978,26.52,3496
486.87398,26.52,5140
506.91594,26.52,470
508.92013,26.52,23
510.92433,26.52,632
512.92853,26.52,34
528.96209,26.52,83
534.97468,26.52,29
549.00405,26.52,59
573.05440,26.52,279
589.08796,26.52,1813
591.09216,26.52,22
657.23062,26.52,67
661.23901,26.52,66
669.25580,26.52,44
671.25999,26.52,124
673.26419,26.52,77
675.26838,26.52,121
677.27258,26.52,21
679.27677,26.52,148
681.28097,26.52,214
687.29356,26.52,46
689.29775,26.52,59
691.30195,26.52,55
693.30614,26.52,49
695.31034,26.52,49
705.33132,26.52,25
707.33551,26.52,26
731.38586,26.52,1465
795.52013,26.52,1885
61.98448,26.69,25
116.09776,26.69,627
140.14811,26.69,11388
198.26979,26.69,21
254.38727,26.69,2358
256.39147,26.69,50
258.39566,26.69,170
264.40825,26.69,30
278.43762,26.69,771
280.44182,26.69,573
282.44601,26.69,288
296.47538,26.69,331
302.48797,26.69,1705
304.49216,26.69,123
310.50475,26.69,1439
312.50895,26.69,26
322.52993,26.69,30
324.53412,26.69,2730
326.53832,26.69,890
328.54251,26.69,597
330.54671,26.69,758
332.55091,26.69,163
336.55930,26.69,1100
338.56349,26.69,89416
340.56769,26.69,17550
342.57188,26.69,443
352.59286,26.69,840
354.59706,26.69,110
362.61384,26.69,121
364.61804,26.69,1019
366.62223,26.69,3180
368.62643,26.69,4126
370.63063,26.69,451
376.64321,26.69,509
378.64741,26.69,338
380.65160,26.69,2336
382.65580,26.69,392
384.66000,26.69,1168
386.66419,26.69,406
388.66839,26.69,726
390.67258,26.69,2621
392.67678,26.69,1338
394.68097,26.69,387
396.68517,26.69,809
398.68937,26.69,938
400.69356,26.69,1017
402.69776,26.69,195
404.70195,26.69,25
406.70615,26.69,510
408.71035,26.69,22777
410.71454,26.69,5424
412.71874,26.69,6465
414.72293,26.69,1453
416.72713,26.69,260
418.73132,26.69,2042
420.73552,26.69,159
422.73972,26.69,1147
424.74391,26.69,520
426.74811,26.69,130
428.75230,26.69,206
430.75650,26.69,1166
432.76069,26.69,1824
434.76489,26.69,321
446.79006,26.69,617
448.79426,26.69,24451
450.79846,26.69,611
452.80265,26.69,68
454.80685,26.69,211
456.81104,26.69,129
458.81524,26.69,50
460.81944,26.69,47
464.82783,26.69,712
470.84041,26.69,120
486.87398,26.69,5480
494.89076,26.69,136
506.91594,26.69,249
508.92013,26.69,25
510.92433,26.69,1064
512.92853,26.69,228
528.96209,26.69,209
530.96629,26.69,46
549.00405,26.69,25
589.08796,26.69,1245
591.09216,26.69,29
659.23482,26.69,23
661.23901,26.69,21
671.25999,26.69,149
673.26419,26.69,53
675.26838,26.69,21
681.28097,26.69,47
685.28936,26.69,51
687.29356,26.69,54
689.29775,26.69,257
695.31034,26.69,44
707.33551,26.69,92
731.38586,26.69,1563
795.52013,26.69,2099
61.98448,26.85,25
116.09776,26.85,379
140.14811,26.85,8951
254.38727,26.85,633
258.39566,26.85,208
282.44601,26.85,288
296.47538,26.85,328
302.48797,26.85,1416
304.49216,26.85,85
310.50475,26.85,1254
324.53412,26.85,1840
326.53832,26.85,747
328.54251,26.85,424
330.54671,26.85,557
332.55091,26.85,97
336.55930,26.85,896
338.56349,26.85,61218
340.56769,26.85,11137
342.57188,26.85,277
352.59286,26.85,923
354.59706,26.85,89
362.61384,26.85,21
364.61804,26.85,705
366.62223,26.85,1559
368.62643,26.85,1971
370.63063,26.85,356
376.64321,26.85,211
378.64741,26.85,519
380.65160,26.85,3241
382.65580,26.85,267
384.66000,26.85,1185
386.66419,26.85,301
388.66839,26.85,176
390.67258,26.85,1889
392.67678,26.85,1137
394.68097,26.85,348
396.68517,26.85,366
398.68937,26.85,164
400.69356,26.85,1041
402.69776,26.85,65
404.70195,26.85,193
406.70615,26.85,585
408.71035,26.85,20837
410.71454,26.85,5668
412.71874,26.85,7195
414.72293,26.85,1547
416.72713,26.85,175
418.73132,26.85,1471
420.73552,26.85,285
422.73972,26.85,2077
424.74391,26.85,671
426.74811,26.85,336
428.75230,26.85,1013
430.75650,26.85,1195
432.76069,26.85,4917
434.76489,26.85,801
436.76909,26.85,45
442.78167,26.85,68
446.79006,26.85,732
448.79426,26.85,28595
450.79846,26.85,828
452.80265,26.85,214
454.80685,26.85,73
456.81104,26.85,69
458.81524,26.85,127
460.81944,26.85,51
464.82783,26.85,1993
466.83202,26.85,45
470.84041,26.85,58
486.87398,26.85,1885
488.87818,26.85,93
494.89076,26.85,291
496.89496,26.85,94
506.91594,26.85,87
508.92013,26.85,41
510.92433,26.85,1289
512.92853,26.85,309
516.93692,26.85,79
528.96209,26.85,421
530.96629,26.85,175
542.99146,26.85,878
544.99566,26.85,149
549.00405,26.85,85
551.00824,26.85,22
589.08796,26.85,710
659.23482,26.85,23
671.25999,26.85,52
675.26838,26.85,47
681.28097,26.85,47
685.28936,26.85,21
687.29356,26.85,22
689.29775,26.85,192
693.30614,26.85,25
705.33132,26.85,55
707.33551,26.85,98
731.38586,26.85,1589
795.52013,26.85,1699
61.98448,27.02,43
116.09776,27.02,737
140.14811,27.02,11655
222.32014,27.02,34
244.36629,27.02,28
254.38727,27.02,253
256.39147,27.02,54
258.39566,27.02,114
264.40825,27.02,105
282.44601,27.02,177
290.46279,27.02,67
296.47538,27.02,224
302.48797,27.02,829
304.49216,27.02,46
310.50475,27.02,926
324.53412,27.02,2415
326.53832,27.02,499
328.54251,27.02,290
330.54671,27.02,558
332.55091,27.02,71
336.55930,27.02,888
338.56349,27.02,36292
340.56769,27.02,6022
342.57188,27.02,139
352.59286,27.02,1031
354.59706,27.02,69
364.61804,27.02,465
366.62223,27.02,705
368.62643,27.02,1837
370.63063,27.02,339
374.63902,27.02,27
376.64321,27.02,106
378.64741,27.02,570
380.65160,27.02,4035
382.65580,27.02,620
384.66000,27.02,950
386.66419,27.02,133
388.66839,27.02,22
390.67258,27.02,1469
392.67678,27.02,681
394.68097,27.02,287
396.68517,27.02,628
398.68937,27.02,75
400.69356,27.02,1378
402.69776,27.02,479
404.70195,27.02,316
406.70615,27.02,641
408.71035,27.02,15615
410.71454,27.02,4544
412.71874,27.02,6234
414.72293,27.02,1237
416.72713,27.02,447
418.73132,27.02,808
420.73552,27.02,5219
422.73972,27.02,6697
424.74391,27.02,2929
426.74811,27.02,1344
428.75230,27.02,4376
430.75650,27.02,1982
432.76069,27.02,11174
434.76489,27.02,3430
436.76909,27.02,372
438.77328,27.02,51
440.77748,27.02,240
442.78167,27.02,68
444.78587,27.02,182
446.79006,27.02,487
448.79426,27.02,25030
450.79846,27.02,729
452.80265,27.02,349
454.80685,27.02,23
458.81524,27.02,120
460.81944,27.02,51
464.82783,27.02,4644
466.83202,27.02,192
470.84041,27.02,610
486.87398,27.02,1346
488.87818,27.02,570
490.88237,27.02,29
494.89076,27.02,397
496.89496,27.02,209
508.92013,27.02,125
510.92433,27.02,1168
512.92853,27.02,274
516.93692,27.02,79
526.95790,27.02,21
528.96209,27.02,474
530.96629,27.02,460
532.97048,27.02,82
542.99146,27.02,10469
544.99566,27.02,2498
549.00405,27.02,56
555.01664,27.02,25
589.08796,27.02,281
675.26838,27.02,22
687.29356,27.02,57
689.29775,27.02,28
693.30614,27.02,60
701.32293,27.02,68
703.32712,27.02,21
705.33132,27.02,55
707.33551,27.02,60
731.38586,27.02,1462
781.49076,27.02,74
795.52013,27.02,897
61.98448,27.19,82
116.09776,27.19,495
140.14811,27.19,13307
222.32014,27.19,34
244.36629,27.19,68
254.38727,27.19,286
256.39147,27.19,101
258.39566,27.19,42
264.40825,27.19,52
290.46279,27.19,46
296.47538,27.19,77
300.48377,27.19,59
302.48797,27.19,315
310.50475,27.19,392
312.50895,27.19,52
324.53412,27.19,2527
326.53832,27.19,247
328.54251,27.19,105
330.54671,27.19,620
336.55930,27.19,501
338.56349,27.19,6520
340.56769,27.19,987
352.59286,27.19,582
354.59706,27.19,24
364.61804,27.19,296
366.62223,27.19,385
368.62643,27.19,700
370.63063,27.19,128
374.63902,27.19,27
378.64741,27.19,197
380.65160,27.19,3137
382.65580,27.19,464
384.66000,27.19,161
386.66419,27.19,314
388.66839,27.19,56
390.67258,27.19,967
392.67678,27.19,213
394.68097,27.19,626
396.68517,27.19,2307
398.68937,27.19,426
400.69356,27.19,1531
402.69776,27.19,1506
404.70195,27.19,142
406.70615,27.19,402
408.71035,27.19,5090
410.71454,27.19,1578
412.71874,27.19,1611
414.72293,27.19,252
416.72713,27.19,472
418.73132,27.19,305
420.73552,27.19,19655
422.73972,27.19,9099
424.74391,27.19,3886
426.74811,27.19,1701
428.75230,27.19,5392
430.75650,27.19,2617
432.76069,27.19,10916
434.76489,27.19,7843
436.76909,27.19,1105
438.77328,27.19,126
440.77748,27.19,827
442.78167,27.19,157
444.78587,27.19,186
446.79006,27.19,34
448.79426,27.19,7650
450.79846,27.19,418
452.80265,27.19,328
454.80685,27.19,83
